message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.511185])";"30";"turtlesim3.sim";"1695139861.661440161";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.511185])";"30";"turtlesim2.sim";"1695139861.650852887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.495118])";"30";"turtlesim1.sim";"1695139861.649914174";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.527242])";"30";"turtlesim3.sim";"1695139861.645578755";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.511175])";"30";"turtlesim1.sim";"1695139861.634499527";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.527242])";"30";"turtlesim2.sim";"1695139861.634462526";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.543300])";"30";"turtlesim3.sim";"1695139861.630135916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.543300])";"30";"turtlesim2.sim";"1695139861.618200526";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.527233])";"30";"turtlesim1.sim";"1695139861.618122506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.559357])";"30";"turtlesim3.sim";"1695139861.614024309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.559357])";"30";"turtlesim2.sim";"1695139861.602049184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.543290])";"30";"turtlesim1.sim";"1695139861.601790115";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.575414])";"30";"turtlesim3.sim";"1695139861.597796339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.575414])";"30";"turtlesim2.sim";"1695139861.586897015";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.559347])";"30";"turtlesim1.sim";"1695139861.585725019";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.591471])";"30";"turtlesim3.sim";"1695139861.581589366";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.591471])";"30";"turtlesim2.sim";"1695139861.570647108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.575404])";"30";"turtlesim1.sim";"1695139861.569708524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.607529])";"30";"turtlesim3.sim";"1695139861.565377993";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.607529])";"30";"turtlesim2.sim";"1695139861.554059475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.591462])";"30";"turtlesim1.sim";"1695139861.554070852";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.623586])";"30";"turtlesim3.sim";"1695139861.549659240";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.607519])";"30";"turtlesim1.sim";"1695139861.538354130";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.623586])";"30";"turtlesim2.sim";"1695139861.538144402";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.639643])";"30";"turtlesim3.sim";"1695139861.533808595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.639643])";"30";"turtlesim2.sim";"1695139861.522434644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.623576])";"30";"turtlesim1.sim";"1695139861.522395762";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.655700])";"30";"turtlesim3.sim";"1695139861.518093126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.655700])";"30";"turtlesim2.sim";"1695139861.506392423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.639633])";"30";"turtlesim1.sim";"1695139861.506408863";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.671758])";"30";"turtlesim3.sim";"1695139861.502301031";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.671758])";"30";"turtlesim2.sim";"1695139861.490295535";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.655691])";"30";"turtlesim1.sim";"1695139861.490109876";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.687815])";"30";"turtlesim3.sim";"1695139861.485540650";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.687815])";"30";"turtlesim2.sim";"1695139861.474226097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.671748])";"30";"turtlesim1.sim";"1695139861.474139919";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.703872])";"30";"turtlesim3.sim";"1695139861.469622026";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.703872])";"30";"turtlesim2.sim";"1695139861.458351895";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.687805])";"30";"turtlesim1.sim";"1695139861.458046027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.719929])";"30";"turtlesim3.sim";"1695139861.453880685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.719929])";"30";"turtlesim2.sim";"1695139861.442918803";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.703862])";"30";"turtlesim1.sim";"1695139861.442070450";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.735986])";"30";"turtlesim3.sim";"1695139861.438132414";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.735986])";"30";"turtlesim2.sim";"1695139861.427303782";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.719920])";"30";"turtlesim1.sim";"1695139861.425820572";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.752044])";"30";"turtlesim3.sim";"1695139861.422382558";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.752044])";"30";"turtlesim2.sim";"1695139861.410686585";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.735977])";"30";"turtlesim1.sim";"1695139861.410022321";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.768101])";"30";"turtlesim3.sim";"1695139861.405533630";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.752034])";"30";"turtlesim1.sim";"1695139861.394645022";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.768101])";"30";"turtlesim2.sim";"1695139861.394281135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.784158])";"30";"turtlesim3.sim";"1695139861.389564997";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.784158])";"30";"turtlesim2.sim";"1695139861.378121883";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.768091])";"30";"turtlesim1.sim";"1695139861.377681197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.800215])";"30";"turtlesim3.sim";"1695139861.373556774";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.800215])";"30";"turtlesim2.sim";"1695139861.362217377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.784149])";"30";"turtlesim1.sim";"1695139861.361925860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.816273])";"30";"turtlesim3.sim";"1695139861.357971743";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.816273])";"30";"turtlesim2.sim";"1695139861.346811852";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.800206])";"30";"turtlesim1.sim";"1695139861.345949005";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.832330])";"30";"turtlesim3.sim";"1695139861.342256370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.832330])";"30";"turtlesim2.sim";"1695139861.331093107";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.816263])";"30";"turtlesim1.sim";"1695139861.329919151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.848387])";"30";"turtlesim3.sim";"1695139861.325842678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.848387])";"30";"turtlesim2.sim";"1695139861.314849382";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.832321])";"30";"turtlesim1.sim";"1695139861.313652683";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.864444])";"30";"turtlesim3.sim";"1695139861.309870620";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.864444])";"30";"turtlesim2.sim";"1695139861.298841082";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.848378])";"30";"turtlesim1.sim";"1695139861.298477999";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.880502])";"30";"turtlesim3.sim";"1695139861.293766126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.880502])";"30";"turtlesim2.sim";"1695139861.282945934";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.864435])";"30";"turtlesim1.sim";"1695139861.282004236";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.896559])";"30";"turtlesim3.sim";"1695139861.278024924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.896559])";"30";"turtlesim2.sim";"1695139861.267096318";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.880492])";"30";"turtlesim1.sim";"1695139861.266007937";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.912616])";"30";"turtlesim3.sim";"1695139861.262076228";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.912616])";"30";"turtlesim2.sim";"1695139861.250412377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.896550])";"30";"turtlesim1.sim";"1695139861.250393218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.928673])";"30";"turtlesim3.sim";"1695139861.245930420";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.928673])";"30";"turtlesim2.sim";"1695139861.234169923";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.912607])";"30";"turtlesim1.sim";"1695139861.233937352";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.944731])";"30";"turtlesim3.sim";"1695139861.229941017";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.928664])";"30";"turtlesim1.sim";"1695139861.218760112";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.944731])";"30";"turtlesim2.sim";"1695139861.218665108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.960788])";"30";"turtlesim3.sim";"1695139861.214044491";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.944721])";"30";"turtlesim1.sim";"1695139861.202601471";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.960788])";"30";"turtlesim2.sim";"1695139861.202594197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.976845])";"30";"turtlesim3.sim";"1695139861.198105645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.976845])";"30";"turtlesim2.sim";"1695139861.186338807";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.960779])";"30";"turtlesim1.sim";"1695139861.186156248";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.992902])";"30";"turtlesim3.sim";"1695139861.182131632";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.992902])";"30";"turtlesim2.sim";"1695139861.170438734";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.976836])";"30";"turtlesim1.sim";"1695139861.170108261";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.008960])";"30";"turtlesim3.sim";"1695139861.166233876";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.008960])";"30";"turtlesim2.sim";"1695139861.155008639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=0.992893])";"30";"turtlesim1.sim";"1695139861.153911062";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.025017])";"30";"turtlesim3.sim";"1695139861.150355685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.008950])";"30";"turtlesim1.sim";"1695139861.138425844";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.025017])";"30";"turtlesim2.sim";"1695139861.138409799";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.041074])";"30";"turtlesim3.sim";"1695139861.134298932";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.041074])";"30";"turtlesim2.sim";"1695139861.122604288";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.025008])";"30";"turtlesim1.sim";"1695139861.122383448";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.057131])";"30";"turtlesim3.sim";"1695139861.118319117";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.057131])";"30";"turtlesim2.sim";"1695139861.107136634";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.041065])";"30";"turtlesim1.sim";"1695139861.106441343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.073188])";"30";"turtlesim3.sim";"1695139861.101795991";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.073188])";"30";"turtlesim2.sim";"1695139861.090507803";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.057122])";"30";"turtlesim1.sim";"1695139861.089880437";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.089246])";"30";"turtlesim3.sim";"1695139861.085770505";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.089246])";"30";"turtlesim2.sim";"1695139861.074746477";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.073179])";"30";"turtlesim1.sim";"1695139861.074267319";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.105303])";"30";"turtlesim3.sim";"1695139861.069656573";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.105303])";"30";"turtlesim2.sim";"1695139861.058945937";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.089237])";"30";"turtlesim1.sim";"1695139861.057907981";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.121360])";"30";"turtlesim3.sim";"1695139861.053560665";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.121360])";"30";"turtlesim2.sim";"1695139861.042621377";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.105294])";"30";"turtlesim1.sim";"1695139861.042524818";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.137417])";"30";"turtlesim3.sim";"1695139861.038253958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.121351])";"30";"turtlesim1.sim";"1695139861.026471797";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.137417])";"30";"turtlesim2.sim";"1695139861.026336150";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.153475])";"30";"turtlesim3.sim";"1695139861.022446409";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.153475])";"30";"turtlesim2.sim";"1695139861.011184307";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.137408])";"30";"turtlesim1.sim";"1695139861.010060613";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.169532])";"30";"turtlesim3.sim";"1695139861.006429457";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.169532])";"30";"turtlesim2.sim";"1695139860.994754326";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.153466])";"30";"turtlesim1.sim";"1695139860.994569073";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.185589])";"30";"turtlesim3.sim";"1695139860.989529573";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.185589])";"30";"turtlesim2.sim";"1695139860.978616267";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.169523])";"30";"turtlesim1.sim";"1695139860.978488970";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.201646])";"30";"turtlesim3.sim";"1695139860.974167416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.201646])";"30";"turtlesim2.sim";"1695139860.962812731";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.185580])";"30";"turtlesim1.sim";"1695139860.962241732";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.217704])";"30";"turtlesim3.sim";"1695139860.958206399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.217704])";"30";"turtlesim2.sim";"1695139860.946632528";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.201637])";"30";"turtlesim1.sim";"1695139860.946151123";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.233761])";"30";"turtlesim3.sim";"1695139860.942166139";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.233761])";"30";"turtlesim2.sim";"1695139860.930784830";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.217695])";"30";"turtlesim1.sim";"1695139860.929765216";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.249818])";"30";"turtlesim3.sim";"1695139860.925917563";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.249818])";"30";"turtlesim2.sim";"1695139860.914531421";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.233752])";"30";"turtlesim1.sim";"1695139860.914451057";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.265875])";"30";"turtlesim3.sim";"1695139860.909717825";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.265875])";"30";"turtlesim2.sim";"1695139860.898274173";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.249809])";"30";"turtlesim1.sim";"1695139860.898213255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.281933])";"30";"turtlesim3.sim";"1695139860.893599022";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.281933])";"30";"turtlesim2.sim";"1695139860.882944925";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.265867])";"30";"turtlesim1.sim";"1695139860.882015151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.297990])";"30";"turtlesim3.sim";"1695139860.877482738";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.297990])";"30";"turtlesim2.sim";"1695139860.866571755";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.281924])";"30";"turtlesim1.sim";"1695139860.865873776";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.314047])";"30";"turtlesim3.sim";"1695139860.861449018";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.297981])";"30";"turtlesim1.sim";"1695139860.850632047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.314047])";"30";"turtlesim2.sim";"1695139860.850322259";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.330104])";"30";"turtlesim3.sim";"1695139860.846199255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.314038])";"30";"turtlesim1.sim";"1695139860.834664860";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.330104])";"30";"turtlesim2.sim";"1695139860.834539137";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.346162])";"30";"turtlesim3.sim";"1695139860.829543228";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.330096])";"30";"turtlesim1.sim";"1695139860.818701072";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.346162])";"30";"turtlesim2.sim";"1695139860.818669930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.362219])";"30";"turtlesim3.sim";"1695139860.813795974";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.362219])";"30";"turtlesim2.sim";"1695139860.802686776";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.346153])";"30";"turtlesim1.sim";"1695139860.802663061";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.378276])";"30";"turtlesim3.sim";"1695139860.798131380";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.378276])";"30";"turtlesim2.sim";"1695139860.786712200";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.362210])";"30";"turtlesim1.sim";"1695139860.786691190";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.394333])";"30";"turtlesim3.sim";"1695139860.781503005";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.394333])";"30";"turtlesim2.sim";"1695139860.770703045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.378267])";"30";"turtlesim1.sim";"1695139860.770645842";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.410390])";"30";"turtlesim3.sim";"1695139860.765883712";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.410390])";"30";"turtlesim2.sim";"1695139860.754674815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.394325])";"30";"turtlesim1.sim";"1695139860.754365211";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.426448])";"30";"turtlesim3.sim";"1695139860.750217070";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.410382])";"30";"turtlesim1.sim";"1695139860.738327786";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.426448])";"30";"turtlesim2.sim";"1695139860.738264830";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.442505])";"30";"turtlesim3.sim";"1695139860.734504214";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.426439])";"30";"turtlesim1.sim";"1695139860.722325649";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.442505])";"30";"turtlesim2.sim";"1695139860.722325113";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.458562])";"30";"turtlesim3.sim";"1695139860.717452284";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.458562])";"30";"turtlesim2.sim";"1695139860.706029316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.442496])";"30";"turtlesim1.sim";"1695139860.705956111";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.027680, y=1.474619])";"30";"turtlesim3.sim";"1695139860.701602576";"./src/turtle.cpp:update:260"
